2021-01-11 13:37:16	14.63,53.21,16.00,61.00,14.80,61.40,14.56,12.77,16.51,12.84,330,3
2021-01-11 13:37:32	14.63,53.21,16.00,61.00,14.90,61.20,14.56,12.67,16.51,12.84,327,3
2021-01-11 13:37:48	14.62,53.29,16.00,61.00,14.80,61.30,14.56,12.77,16.04,12.84,323,3
2021-01-11 13:38:04	14.63,53.26,16.00,61.00,14.80,61.40,14.56,12.77,16.51,12.93,317,3
2021-01-11 13:38:20	14.63,52.88,15.90,60.00,14.80,61.30,14.56,12.77,16.04,12.93,310,3
2021-01-11 13:38:36	14.63,53.24,16.00,61.00,14.80,61.20,14.56,12.77,16.04,12.93,308,3
2021-01-11 13:38:52	14.62,53.47,16.00,61.00,14.80,61.30,14.56,12.77,16.51,12.93,309,3
2021-01-11 13:39:07	14.63,54.01,16.00,61.00,14.80,61.40,14.63,12.77,16.51,12.93,312,3
2021-01-11 13:39:23	14.63,53.09,16.00,62.00,14.80,61.50,14.63,12.77,16.51,12.93,316,3
2021-01-11 13:39:39	14.63,53.05,16.00,62.00,14.80,61.50,14.63,12.77,16.51,12.93,319,3
2021-01-11 13:39:55	14.63,53.02,15.90,60.00,14.80,61.50,14.56,12.77,16.51,12.93,315,3
2021-01-11 13:40:11	14.64,52.67,16.00,61.00,14.80,61.30,14.56,12.77,16.51,12.84,309,3
2021-01-11 13:40:27	14.64,53.33,16.00,61.00,14.80,61.20,14.56,12.77,16.51,12.84,305,3
2021-01-11 13:40:43	14.64,53.26,16.00,61.00,14.80,61.20,14.56,12.77,16.51,12.84,303,3
2021-01-11 13:40:59	14.64,53.11,15.90,60.00,14.80,61.10,14.56,12.77,16.04,12.84,302,3
2021-01-11 13:41:15	14.64,53.28,16.00,61.00,14.80,61.10,14.56,12.77,16.51,12.93,298,3
2021-01-11 13:41:31	14.64,52.89,16.00,61.00,14.80,61.10,14.56,12.77,16.04,12.93,294,3
2021-01-11 13:41:47	14.63,53.52,15.90,60.00,14.80,61.00,14.56,12.77,16.04,12.93,287,3
2021-01-11 13:42:03	14.63,53.00,16.00,61.00,14.80,61.00,14.56,12.77,16.51,12.84,278,3
2021-01-11 13:42:19	14.62,52.95,16.00,61.00,14.80,60.90,14.56,12.77,16.51,12.84,269,3
2021-01-11 13:42:35	14.64,52.37,16.00,61.00,14.80,60.90,14.56,12.77,16.51,12.84,259,3
2021-01-11 13:42:51	14.63,53.45,16.00,61.00,14.80,61.00,14.56,12.77,16.51,12.93,252,3
2021-01-11 13:43:07	14.63,53.07,15.90,60.00,14.80,61.00,14.56,12.77,16.51,12.84,248,3
2021-01-11 13:43:23	14.64,53.02,15.90,60.00,14.80,61.10,14.56,12.77,16.51,12.84,245,3
2021-01-11 13:43:39	14.63,52.89,15.90,60.00,14.80,61.10,14.56,12.77,16.51,12.93,241,3
2021-01-11 13:43:54	14.63,53.37,16.00,61.00,14.80,61.00,14.56,12.77,16.51,12.93,235,3
2021-01-11 13:44:10	14.63,52.78,15.90,60.00,14.80,61.00,14.56,12.77,16.51,12.84,228,3
2021-01-11 13:44:26	14.64,52.70,16.00,61.00,14.80,61.20,14.56,12.77,16.51,12.84,220,3
2021-01-11 13:44:42	14.64,52.85,15.90,60.00,14.80,61.20,14.56,12.77,16.04,12.93,209,3
2021-01-11 13:44:58	14.64,53.21,16.00,61.00,14.80,61.30,14.56,12.77,16.51,12.93,198,3
2021-01-11 13:45:14	14.63,53.27,16.00,61.00,14.80,61.20,14.56,12.77,16.51,12.93,188,3
